timestamp,open,high,low,close,volume
2022-06-04,103.16,103.57,101.75,102.19,1647999
2022-06-05,102.46,102.53,101.88,101.94,2084143
2022-06-06,102.43,102.51,102.16,102.38,3620645
2022-06-07,102.13,102.32,99.47,99.7,4202462
2022-06-08,99.79,100.14,98.56,99.32,1441804
2022-06-09,99.88,100.03,99.61,99.82,2610088
2022-06-10,99.61,100.17,99.48,99.69,1448062
2022-06-11,99.04,100.25,98.72,99.54,1116337
2022-06-12,99.39,100.3,99.38,99.83,1461446
2022-06-13,99.29,99.73,97.75,97.79,3788021
2022-06-14,97.58,97.74,94.52,94.92,1281104
2022-06-15,95.29,96.55,95.19,96.29,3623472
2022-06-16,96.41,98.53,96.29,98.11,1511143
2022-06-17,97.81,98.29,97.46,97.87,2191137
2022-06-18,97.62,97.78,95.37,95.54,3363831
2022-06-19,95.1,96.55,95.08,96.25,2507393
2022-06-20,96.59,97.18,94.82,95.02,864936
2022-06-21,94.78,95.75,94.51,95.54,1447655
2022-06-22,95.67,98.11,95.31,98.09,4247761
2022-06-23,98.21,102.34,97.95,101.67,4594041
2022-06-24,102.02,103.66,101.54,103.45,2932989
2022-06-25,103.12,105.13,102.65,104.84,2599359
2022-06-26,104.72,105.09,102.13,103.07,615768
2022-06-27,103.22,107.59,103.18,107.1,765420
2022-06-28,107.02,107.63,106.3,107.3,3793070
2022-06-29,106.6,109.43,106.16,109.26,2422744
2022-06-30,108.94,110.97,108.76,110.62,2314576
2022-07-01,110.78,111.0,110.25,110.46,3528162
2022-07-02,110.17,111.41,109.97,110.39,3137040
2022-07-03,110.41,112.28,110.33,112.23,4353791
2022-07-04,111.91,114.15,111.38,113.65,1705031
